,player_id,wikidata_id,First Name,Last Name,Hand,Country,Height,elo_rating,elo_clay_rating,elo_hard_rating,elo_grass_rating,elo_carpet_rating,max_elo_rating,min_elo_rating,n_games,last_game,n_wins,n_losses,n_titles,rank
99,214149,Q20968624,Viktoria,Hruncakova,R,SVK,0,1578.0,1481.0,1549.0,1528.0,1500.0,1697.0,1486.0,147,2024-11-13,68,79,0,99
100,214906,Q20898017,Claire,Liu,R,USA,170,1576.0,1525.0,1552.0,1511.0,1500.0,1607.0,1469.0,93,2024-04-01,38,55,0,100
101,202600,Q10996110,Viktoriya,Tomova,R,BUL,170,1575.0,1505.0,1511.0,1447.0,1500.0,1583.0,1434.0,142,2024-10-21,51,91,0,101
102,215872,Q65769637,Kamilla,Rakhimova,R,RUS,0,1575.0,1537.0,1504.0,1504.0,1500.0,1587.0,1473.0,91,2024-10-28,38,53,0,102
103,213525,Q18011082,Jil,Teichmann,L,SUI,170,1574.0,1534.0,1496.0,1454.0,1500.0,1754.0,1490.0,184,2024-10-28,88,96,2,103
104,213889,Q23059523,Greet,Minnen,R,BEL,0,1572.0,1553.0,1497.0,1499.0,1500.0,1594.0,1491.0,113,2024-10-21,46,67,0,104
105,216083,Q27537235,Caty,Mcnally,R,USA,0,1572.0,1517.0,1480.0,1490.0,1500.0,1615.0,1468.0,70,2024-02-05,30,40,0,105
106,201610,Q2466357,Zarina,Diyas,R,KAZ,172,1570.0,1532.0,1484.0,1527.0,1500.0,1699.0,1494.0,246,2024-11-15,113,133,1,106
107,215898,Q52084361,Jule,Niemeier,R,GER,178,1570.0,1477.0,1497.0,1550.0,1500.0,1619.0,1490.0,89,2024-11-13,37,52,0,107
108,220309,Q65599731,Zeynep,Sonmez,R,TUR,0,1569.0,1449.0,1566.0,1513.0,1500.0,1569.0,1482.0,20,2024-10-28,11,9,1,108
109,220699,Q108126658,Julia,Riera,R,ARG,0,1568.0,1513.0,1537.0,1509.0,1500.0,1598.0,1500.0,25,2024-11-25,15,10,0,109
110,222661,NOID,Sonay,Kartal,R,GBR,0,1567.0,1500.0,1563.0,1454.0,1500.0,1567.0,1464.0,13,2024-09-09,7,6,1,110
111,201549,Q232553,Petra,Martic,R,CRO,181,1564.0,1488.0,1541.0,1522.0,1527.0,1842.0,1477.0,439,2024-10-28,219,220,2,111
112,221237,Q106367605,Maria,Timofeeva,R,RUS,0,1564.0,1572.0,1522.0,1500.0,1500.0,1607.0,1500.0,17,2024-07-22,10,7,1,112
113,201551,Q239758,Arantxa,Rus,L,NED,180,1560.0,1512.0,1581.0,1499.0,1488.0,1613.0,1473.0,278,2024-11-15,106,172,1,113
114,203463,Q42904647,Nuria,Parrizas Diaz,R,ESP,167,1559.0,1511.0,1512.0,1468.0,1500.0,1584.0,1471.0,97,2024-10-28,42,55,0,114
115,221024,Q58628835,Hailey,Baptiste,R,USA,0,1554.0,1520.0,1460.0,1615.0,1500.0,1569.0,1491.0,49,2024-10-21,18,31,0,115
116,213646,Q13637616,Dalma,Galfi,R,HUN,178,1554.0,1558.0,1545.0,1488.0,1500.0,1582.0,1457.0,69,2024-09-25,28,41,0,116
117,201506,Q229005,Sara,Errani,R,ITA,164,1553.0,1472.0,1505.0,1498.0,1518.0,1970.0,1471.0,719,2024-10-14,401,318,9,117
118,202421,Q1976217,Alison,Van Uytvanck,R,BEL,173,1553.0,1475.0,1489.0,1490.0,1500.0,1693.0,1485.0,293,2024-07-22,134,159,5,118
119,215035,Q23888026,Dayana,Yastremska,R,UKR,175,1553.0,1547.0,1505.0,1578.0,1500.0,1787.0,1462.0,214,2024-10-07,103,111,3,119
120,201586,Q239605,Heather,Watson,R,GBR,170,1553.0,1486.0,1577.0,1458.0,1500.0,1712.0,1475.0,372,2024-10-28,166,206,4,120
121,202453,Q197634,Saisai,Zheng,R,CHN,170,1552.0,1406.0,1557.0,1493.0,1500.0,1717.0,1460.0,232,2024-10-28,97,135,1,121
122,222233,NOID,Marina,Stakusic,R,CAN,0,1552.0,1537.0,1536.0,1536.0,1500.0,1566.0,1492.0,17,2024-10-28,9,8,1,122
123,263857,NOID,Yuliia,Starodubtseva,R,UKR,0,1551.0,1437.0,1512.0,1489.0,1500.0,1564.0,1476.0,15,2024-10-28,7,8,0,123
124,216566,Q61559705,Mananchaya,Sawangkaew,R,THA,0,1550.0,1500.0,1475.0,1500.0,1500.0,1550.0,1491.0,13,2024-10-28,7,6,0,124
125,203575,Q5219935,Danka,Kovinic,R,MNE,169,1549.0,1518.0,1458.0,1517.0,1500.0,1636.0,1458.0,216,2024-07-29,92,124,0,125
126,202434,Q2631763,Aleksandra,Krunic,R,SRB,163,1549.0,1499.0,1484.0,1489.0,1500.0,1692.0,1447.0,222,2024-09-09,98,124,2,126
