player_id,elo_rating,player_name
101826,-85.18,Alex Lopez Moron
108778,-85.178,Christos Hadjigeorgiou
108825,-85.034,Mark Schembri
104215,-85.034,Andrei Gorban
110054,-84.979,Paul Thompson
107201,-84.903,Hidehiko Tanizawa
109257,-84.819,Ignaci Roca
103926,-84.799,Daniel Munoz de la Nava
100320,-84.793,Mark Meyers
110081,-84.789,Brian Marcus
125740,-84.758,Jean Brucher
100503,-84.753,Lorenzo Fargas
110872,-84.722,Abraham Sojo
100840,-84.678,Mark Wooldridge
106700,-84.527,Carlos Gomez
111052,-84.524,Khoder Issa
109850,-84.416,Nick Fleury
126964,-84.169,Vitaliy Sachko
110185,-84.13,Michael Hickey
110010,-84.117,Manuel Valleramos
108330,-84.028,Stuart Sarnia
105943,-84.001,Federico Gaio
100672,-83.938,Derek Segal
108705,-83.874,Anis Ghorbel
109822,-83.749,Thomas Lejus
102938,-83.59,Alejandro Olivera
100027,-83.377,Gene Scott
108977,-83.32,George Khrikadze
108858,-83.312,Jermaine Smith
107875,-83.239,Octavio Martinez
101085,-82.984,Corrado Aprili
101680,-82.882,Zeeshan Ali
110436,-82.814,Ali Yenilmez
105586,-82.666,Alexandar Lazov
105394,-82.639,Ilija Martinoski
109879,-82.54,Jose Luis Arillla
103872,-82.487,Dimitar Grabuloski
101671,-82.446,Dede Suhendar Dinata
209681,-82.39,John Anthony Southworth
124154,-82.265,Sasi Kumar Mukund
104768,-82.224,Juho Paukku
101076,-81.921,Cesar Kist
125752,-81.779,Mohammed Akbar Baba
109795,-81.729,Keith Carpenter
108940,-81.69,David Josepa
100572,-81.246,Ney Keller
103109,-81.246,Talal Ouahabi
102067,-81.162,Emanuel Rasberger
105757,-81.038,Sandro Ehrat
108588,-80.974,Asim Shafik
111034,-80.847,Chi Yuan Lin
107233,-80.606,Ingo Wimmer
101119,-80.574,Marian Vajda
110004,-80.512,Josef Stabholz
108250,-80.437,Shanker Krishnan
111515,-80.38,Thai Son Kwiatkowski
202898,-80.368,Quentin Pretorius
105493,-80.342,Tomislav Brkic
110107,-80.17,David Segal
108085,-80.048,Richard Hawkes
108785,-80.034,Anthony Marshall
108133,-80.022,Roberto Lombardi
101389,-79.961,Oren Motevassel
106077,-79.903,Mike Vermeer
107829,-79.871,Morten Ronneberg
110940,-79.76,Miloud Doumbia
108878,-79.639,Lency Tenai
101144,-79.634,Anthony Lane
110876,-79.544,Norbert Oduor
101780,-79.456,Alejo Mancisidor
207836,-79.395,Muzammil Murtaza
107183,-79.27,Hatem Mcdadi
108974,-79.172,Christopher Koutrouzas
101108,-79.079,Richard Schmidt
108761,-79.016,Mikelis Libietis
100097,-78.794,Nicholas Kalogeropoulos
102254,-78.629,Ouassel Hared
100736,-78.612,Hugo Nunez
209783,-78.611,Don Turner
117236,-78.599,Raymundo Deyro
100727,-78.496,Raul Antonio Viver
104505,-78.489,Konstantin Kravchuk
101573,-78.455,Carl Chang
110799,-78.402,Colon Nunez
107284,-78.238,Janos Benyik
104909,-78.178,Sunu Wahyu Trijati
100722,-78.116,Michael Fancutt
117365,-77.969,Petros Chrysochos
104063,-77.732,Mait Kunnap
104004,-77.714,Filip Prpic
103693,-77.71,Thierry Ascione
211225,-77.635,V Gillespie
105002,-77.57,Timothy Neilly
108377,-77.549,Thierry Stevaux
106689,-77.342,Carlos Alvarado
202619,-77.216,Chris Burr
100426,-77.164,Hans Peter Kandler
202378,-77.069,Ignacio Carou
100466,-77.025,Maurice Hunter
103715,-77.018,Kirill Ivanov Smolensky
101392,-76.969,Dan Goldberg
105852,-76.936,Viktor Filipenko
125615,-76.915,Miguel Maurtua
108624,-76.883,Hazuan Hizan
144932,-76.861,Kristjan Tamm
110925,-76.78,Orville Adams
108652,-76.742,Shane Stone
102529,-76.673,Thomas Shimada
106325,-76.659,Jabor Al Mutawa
111008,-76.599,John Erik Rustad
110985,-76.589,Rudy Foo
108045,-76.463,Randall King
111167,-76.393,Ugo Nastasi
210262,-76.224,Jaime Faria
106491,-76.216,Alexander Marcial
108762,-76.067,Andres Weisskopf
202616,-75.999,Octavio Piva
107262,-75.994,Jacques Grandjean
100248,-75.988,Max Hurlimann
103760,-75.97,Haluk Akkoyun
101781,-75.905,Robert Angelo
202551,-75.819,Graeme Notman
144775,-75.68,Linh Giang Trinh
110926,-75.556,Mark Webster
108768,-75.483,Gabriel Flores Ruiz
106291,-75.482,Luke Saville
104010,-75.265,Dieter Kindlmann
101101,-75.048,Richard Ashby
107954,-74.911,Paul Van Min
109897,-74.894,Ross Walker
100133,-74.854,Pat Cramer
104563,-74.843,Luca Vanni
107430,-74.731,Jose Cordeiro
144814,-74.646,Eero Vasa
108790,-74.555,Nicholas Malcolm
102600,-74.457,David Miketa
105187,-74.336,Daniel Danilovic
108841,-74.145,Mubarak Al Tobaishi
112401,-74.124,John Blizard
102511,-73.908,Sven Koehler
101956,-73.884,Mark Knowles
104550,-73.751,Ricardo Hocevar
107895,-73.697,Orlando Agudelo
102696,-73.696,Guillaume Couillard
108198,-73.644,Salvador Cabeza
108605,-73.588,Sacha Thoma
106561,-73.585,Anthony Fawcett
103817,-73.32,Yu Jr Wang
100830,-73.144,Gary Donnelly
209590,-72.806,Paul Fitz Simmons
107068,-72.738,Gavorielle Marcu
107850,-72.707,Nial Brash
107803,-72.543,Miguel Soares
104095,-72.391,David Guez
108946,-72.384,Brett Baudinet
101419,-72.294,Frank Dennhardt
137018,-72.24,Ayed Zatar
108598,-72.209,Rolando Ruel
108711,-72.206,Christopher Lawson
100330,-72.181,David Imonitie
209838,-72.102,Ian Parkin
100964,-72.028,Jon Levine
102457,-71.81,Miles Maclagan
100226,-71.724,Mike Machette
129924,-71.699,Robert Lee
132374,-71.487,Jesse Flores
108645,-71.452,Musaad Al Jazzaf
108795,-71.414,Jean Noel Said
103198,-71.389,Justin Bower
106362,-71.388,Laurent Lokoli
108833,-71.374,Farah Al Somali
100089,-71.358,Patrice Beust
104464,-70.999,Abdul Mumin Babalola
101946,-70.918,Milko Petkov
209606,-70.915,Dave Michau
103294,-70.842,Christophe Rochus
103877,-70.789,Mike Scheidweiler
108670,-70.781,Noujeim Hakimi
108675,-70.772,Iphton Louis
200443,-70.772,Adam Walton
110121,-70.689,Robyn Ray
109958,-70.656,Viorel Marcu
110878,-70.529,Noel Rutherford
111005,-70.511,Peter Hannon
101940,-70.507,Rene Busch
101083,-70.505,Tom Mercer
200618,-70.425,Adam Hornby
125684,-70.413,Po Tao
102055,-70.235,Bertrand Madsen
110059,-70.216,James Ferguson
106440,-70.212,Abdel Aslam Mahmoudi
101570,-70.151,Vicente Solves
103102,-70.079,John Hui
108257,-69.935,Shoichi Tatsuno
104789,-69.927,Sherif Sabry
111106,-69.876,Tahsin Gursoy
110257,-69.796,Hansjorg Elzer
103216,-69.743,Clemens Trimmel
209615,-69.511,Lornie Kuhle
110329,-69.507,Robert Puddicombe
125624,-69.489,Kemal Anbar
101423,-69.385,John Boytim
100978,-69.371,Andrew Castle
111111,-69.369,Victor Pereira
102918,-69.317,Efe Ustundag
109811,-69.306,Chum Steele Iii
116790,-69.243,Jim Rombeau
101057,-69.085,Peter Carter
100744,-69.048,Peter Doohan
208485,-69.041,Kiranpal Pannu
108661,-69.037,Dentry Mortimer
107168,-68.942,Hans Hansson
108323,-68.902,Steven Kangwa
103674,-68.783,Jonathan Igbinovia
102536,-68.695,James Greenhalgh
106309,-68.624,Wisnu Adi Nugroho
105781,-68.543,Andrei Vasilevski
101761,-68.488,Jaime Oncins
110909,-68.463,Fabio Sical
100169,-68.368,Ian Fletcher
200620,-68.362,Ignacio Garcia
106466,-68.276,Alberto Franco
106945,-68.163,Enrique Caviglia
111094,-68.026,Lassantha Fernando
108625,-67.983,Mohammed Rajan Sundera Karuppiah
106035,-67.927,Isak Arvidsson
108779,-67.79,Jacob Rasolondrazana
105137,-67.783,Pere Riba
123969,-67.695,Minhtuan Pham
110996,-67.69,Bernard Pinto
100835,-67.552,Hans Dieter Beutel
108857,-67.475,Stewart Doyle
100459,-67.471,Tracy Delatte
100237,-67.468,Bill Freer
100439,-67.461,Mike Barr
100143,-67.453,Peter Fishbach
126652,-67.446,Jay Clarke
107511,-67.434,Khaled Baligh
209754,-67.414,Des Hill
109996,-67.377,Bob Alloo
101953,-67.375,Kentaro Masuda
209868,-67.309,Kaipo Marshall
111015,-67.217,Francisco Truchi
100319,-67.199,Rick Fagel
101238,-67.195,Andres Vysand
100113,-67.187,Jan Kodes
110226,-67.109,Tau Luu
101243,-67.101,Roberto Azar
144949,-67.06,Menelaos Efstathiou
126125,-66.981,Maxime Janvier
209635,-66.956,Robert Armytage
103101,-66.943,Daouda Ndiaye
144747,-66.88,Courtney John Lock
